metric,arm,seed_index,value
carried_load_fraction,E_full_umro,2,0.9998192385643415
carried_load_fraction,E_full_umro,3,0.9844734551200086
carried_load_fraction,E_full_umro,4,0.9853214742208027
carried_load_fraction,E_full_umro,5,1.000423026911651
carried_load_fraction,E_full_umro,6,1.0032832278821948
carried_load_fraction,E_full_umro,7,0.9825570215965413
carried_load_fraction,E_full_umro,8,1.0001574611425152
carried_load_fraction,E_full_umro,9,0.9848418473917807
carried_load_fraction,E_full_umro,10,0.996914076719372
carried_load_fraction,E_full_umro,11,0.9990883178459672
carried_load_fraction,E_full_umro,12,0.9972182713387034
carried_load_fraction,E_full_umro,13,0.999391132192795
carried_load_fraction,E_full_umro,14,0.9991012699591013
carried_load_fraction,E_full_umro,15,0.9988464768636071
carried_load_fraction,E_full_umro,16,0.9849933012600786
carried_load_fraction,E_full_umro,17,0.998980304086562
carried_load_fraction,E_full_umro,18,1.0016071978843024
carried_load_fraction,E_full_umro,19,0.9852316477879234
carried_load_fraction,E_full_umro,20,0.9973107762817756
carried_load_fraction,E_full_umro,21,1.0000763306076481
carried_load_fraction,E_full_umro,22,0.9994106676558522
carried_load_fraction,E_full_umro,23,1.0017908707486385
carried_load_fraction,E_full_umro,24,0.998284832507466
carried_load_fraction,E_full_umro,25,1.0002958164586642
carried_load_fraction,E_full_umro,26,1.0014760379066554
carried_load_fraction,E_full_umro,27,1.0012520374920415
carried_load_fraction,E_full_umro,28,1.0013628413894062
carried_load_fraction,E_full_umro,29,0.9987221669049507
urllc_mean_e2e_latency_ms,A_hard_static,0,0.7114519340149981
urllc_mean_e2e_latency_ms,A_hard_static,1,0.711839434014998
urllc_mean_e2e_latency_ms,A_hard_static,2,0.7111977673483314
urllc_mean_e2e_latency_ms,A_hard_static,3,0.7113061006816649
urllc_mean_e2e_latency_ms,A_hard_static,4,0.7110727673483315
urllc_mean_e2e_latency_ms,A_hard_static,5,0.7110936006816648
urllc_mean_e2e_latency_ms,A_hard_static,6,0.7112644340149982
urllc_mean_e2e_latency_ms,A_hard_static,7,0.7112269340149981
urllc_mean_e2e_latency_ms,A_hard_static,8,0.7111811006816647
urllc_mean_e2e_latency_ms,A_hard_static,9,0.7111602673483315
urllc_mean_e2e_latency_ms,A_hard_static,10,0.7111977673483314
urllc_mean_e2e_latency_ms,A_hard_static,11,0.7116061006816645
urllc_mean_e2e_latency_ms,A_hard_static,12,0.7112352673483315
urllc_mean_e2e_latency_ms,A_hard_static,13,0.7159894340149973
urllc_mean_e2e_latency_ms,A_hard_static,14,0.7116102673483314
urllc_mean_e2e_latency_ms,A_hard_static,15,0.7113019340149982
urllc_mean_e2e_latency_ms,A_hard_static,16,0.7112144340149982
urllc_mean_e2e_latency_ms,A_hard_static,17,0.7112227673483315
urllc_mean_e2e_latency_ms,A_hard_static,18,0.711139434014998
urllc_mean_e2e_latency_ms,A_hard_static,19,0.7111436006816648
urllc_mean_e2e_latency_ms,A_hard_static,20,0.7111769340149982
urllc_mean_e2e_latency_ms,A_hard_static,21,0.7124727673483312
urllc_mean_e2e_latency_ms,A_hard_static,22,0.7112519340149981
urllc_mean_e2e_latency_ms,A_hard_static,23,0.711414434014998
urllc_mean_e2e_latency_ms,A_hard_static,24,0.7114936006816646
urllc_mean_e2e_latency_ms,A_hard_static,25,0.711126934014998
urllc_mean_e2e_latency_ms,A_hard_static,26,0.7110769340149982
urllc_mean_e2e_latency_ms,A_hard_static,27,0.7110602673483315
urllc_mean_e2e_latency_ms,A_hard_static,28,0.711039434014998
urllc_mean_e2e_latency_ms,A_hard_static,29,0.7114311006816646
urllc_mean_e2e_latency_ms,B_soft_pool,0,0.7321852673483314
urllc_mean_e2e_latency_ms,B_soft_pool,1,0.7364019340149981
urllc_mean_e2e_latency_ms,B_soft_pool,2,0.7235977673483314
urllc_mean_e2e_latency_ms,B_soft_pool,3,0.7277186006816648
urllc_mean_e2e_latency_ms,B_soft_pool,4,0.7206269340149982
urllc_mean_e2e_latency_ms,B_soft_pool,5,0.7262519340149982
urllc_mean_e2e_latency_ms,B_soft_pool,6,0.7267852673483315
urllc_mean_e2e_latency_ms,B_soft_pool,7,0.7262602673483315
urllc_mean_e2e_latency_ms,B_soft_pool,8,0.7256061006816648
urllc_mean_e2e_latency_ms,B_soft_pool,9,0.7271352673483316
urllc_mean_e2e_latency_ms,B_soft_pool,10,0.7283477673483314
urllc_mean_e2e_latency_ms,B_soft_pool,11,0.7260811006816645
urllc_mean_e2e_latency_ms,B_soft_pool,12,0.7221352673483316
urllc_mean_e2e_latency_ms,B_soft_pool,13,0.8245269340149973
urllc_mean_e2e_latency_ms,B_soft_pool,14,0.7245352673483314
urllc_mean_e2e_latency_ms,B_soft_pool,15,0.7253852673483315
urllc_mean_e2e_latency_ms,B_soft_pool,16,0.7246436006816649
urllc_mean_e2e_latency_ms,B_soft_pool,17,0.7261186006816649
urllc_mean_e2e_latency_ms,B_soft_pool,18,0.7245186006816648
urllc_mean_e2e_latency_ms,B_soft_pool,19,0.7224061006816649
urllc_mean_e2e_latency_ms,B_soft_pool,20,0.7272477673483315
urllc_mean_e2e_latency_ms,B_soft_pool,21,0.7421602673483312
urllc_mean_e2e_latency_ms,B_soft_pool,22,0.7271186006816648
urllc_mean_e2e_latency_ms,B_soft_pool,23,0.7291311006816648
urllc_mean_e2e_latency_ms,B_soft_pool,24,0.7281977673483313
urllc_mean_e2e_latency_ms,B_soft_pool,25,0.7252727673483313
urllc_mean_e2e_latency_ms,B_soft_pool,26,0.7229061006816648
urllc_mean_e2e_latency_ms,B_soft_pool,27,0.7228602673483315
urllc_mean_e2e_latency_ms,B_soft_pool,28,0.7260686006816647
urllc_mean_e2e_latency_ms,B_soft_pool,29,0.7296102673483312
urllc_mean_e2e_latency_ms,C_no_medium,0,0.9133373863074477
urllc_mean_e2e_latency_ms,C_no_medium,1,1.0705123863074477
urllc_mean_e2e_latency_ms,C_no_medium,2,0.8774832196407809
urllc_mean_e2e_latency_ms,C_no_medium,3,0.8900623863074476
urllc_mean_e2e_latency_ms,C_no_medium,4,0.8616873863074476
urllc_mean_e2e_latency_ms,C_no_medium,5,0.8761998863074476
urllc_mean_e2e_latency_ms,C_no_medium,6,0.8922915529741143
urllc_mean_e2e_latency_ms,C_no_medium,7,0.8809998863074476
urllc_mean_e2e_latency_ms,C_no_medium,8,0.8779790529741143
urllc_mean_e2e_latency_ms,C_no_medium,9,0.8725790529741143
urllc_mean_e2e_latency_ms,C_no_medium,10,0.8870665529741143
urllc_mean_e2e_latency_ms,C_no_medium,11,0.8660832196407809
urllc_mean_e2e_latency_ms,C_no_medium,12,0.8687790529741143
urllc_mean_e2e_latency_ms,C_no_medium,13,11.50749988630831
urllc_mean_e2e_latency_ms,C_no_medium,14,0.8798748863074476
urllc_mean_e2e_latency_ms,C_no_medium,15,0.8833415529741143
urllc_mean_e2e_latency_ms,C_no_medium,16,0.8531915529741143
urllc_mean_e2e_latency_ms,C_no_medium,17,0.8598540529741143
urllc_mean_e2e_latency_ms,C_no_medium,18,0.866695719640781
urllc_mean_e2e_latency_ms,C_no_medium,19,0.875458219640781
urllc_mean_e2e_latency_ms,C_no_medium,20,0.8567540529741143
urllc_mean_e2e_latency_ms,C_no_medium,21,0.9520623863074477
urllc_mean_e2e_latency_ms,C_no_medium,22,0.8794748863074476
urllc_mean_e2e_latency_ms,C_no_medium,23,0.883208219640781
urllc_mean_e2e_latency_ms,C_no_medium,24,0.8849582196407809
urllc_mean_e2e_latency_ms,C_no_medium,25,0.8799248863074476
urllc_mean_e2e_latency_ms,C_no_medium,26,0.890470719640781
urllc_mean_e2e_latency_ms,C_no_medium,27,0.8585665529741143
urllc_mean_e2e_latency_ms,C_no_medium,28,0.8767415529741143
urllc_mean_e2e_latency_ms,C_no_medium,29,0.8885290529741143
urllc_mean_e2e_latency_ms,D_no_slow,0,0.7118727673483314
urllc_mean_e2e_latency_ms,D_no_slow,1,0.7122936006816647
urllc_mean_e2e_latency_ms,D_no_slow,2,0.7113477673483314
urllc_mean_e2e_latency_ms,D_no_slow,3,0.7114352673483315
urllc_mean_e2e_latency_ms,D_no_slow,4,0.7111602673483315
urllc_mean_e2e_latency_ms,D_no_slow,5,0.7114602673483316
urllc_mean_e2e_latency_ms,D_no_slow,6,0.7117436006816649
urllc_mean_e2e_latency_ms,D_no_slow,7,0.7113769340149982
urllc_mean_e2e_latency_ms,D_no_slow,8,0.7111852673483314
urllc_mean_e2e_latency_ms,D_no_slow,9,0.7118352673483315
urllc_mean_e2e_latency_ms,D_no_slow,10,0.7115436006816648
urllc_mean_e2e_latency_ms,D_no_slow,11,0.7121019340149978
urllc_mean_e2e_latency_ms,D_no_slow,12,0.7115686006816648
urllc_mean_e2e_latency_ms,D_no_slow,13,0.7181269340149972
urllc_mean_e2e_latency_ms,D_no_slow,14,0.7118352673483314
urllc_mean_e2e_latency_ms,D_no_slow,15,0.7116977673483316
urllc_mean_e2e_latency_ms,D_no_slow,16,0.7114061006816649
urllc_mean_e2e_latency_ms,D_no_slow,17,0.711751934014998
urllc_mean_e2e_latency_ms,D_no_slow,18,0.7111936006816647
urllc_mean_e2e_latency_ms,D_no_slow,19,0.7112561006816649
urllc_mean_e2e_latency_ms,D_no_slow,20,0.7113019340149982
urllc_mean_e2e_latency_ms,D_no_slow,21,0.7144477673483312
urllc_mean_e2e_latency_ms,D_no_slow,22,0.7116561006816647
urllc_mean_e2e_latency_ms,D_no_slow,23,0.7116602673483314
urllc_mean_e2e_latency_ms,D_no_slow,24,0.7120602673483313
urllc_mean_e2e_latency_ms,D_no_slow,25,0.7112936006816647
urllc_mean_e2e_latency_ms,D_no_slow,26,0.7113394340149982
urllc_mean_e2e_latency_ms,D_no_slow,27,0.7112852673483315
urllc_mean_e2e_latency_ms,D_no_slow,28,0.7112686006816648
urllc_mean_e2e_latency_ms,D_no_slow,29,0.7119019340149979
urllc_mean_e2e_latency_ms,E_full_umro,0,0.829970719640781
urllc_mean_e2e_latency_ms,E_full_umro,1,0.8309623863074476
urllc_mean_e2e_latency_ms,E_full_umro,2,0.8238332196407809
urllc_mean_e2e_latency_ms,E_full_umro,3,0.8171665529741143
urllc_mean_e2e_latency_ms,E_full_umro,4,0.8168748863074476
urllc_mean_e2e_latency_ms,E_full_umro,5,0.8250873863074476
urllc_mean_e2e_latency_ms,E_full_umro,6,0.8267540529741143
urllc_mean_e2e_latency_ms,E_full_umro,7,0.8170748863074476
urllc_mean_e2e_latency_ms,E_full_umro,8,0.8249040529741143
urllc_mean_e2e_latency_ms,E_full_umro,9,0.8170623863074477
urllc_mean_e2e_latency_ms,E_full_umro,10,0.8205540529741143
urllc_mean_e2e_latency_ms,E_full_umro,11,0.8263665529741143
urllc_mean_e2e_latency_ms,E_full_umro,12,0.822720719640781
urllc_mean_e2e_latency_ms,E_full_umro,13,0.9411165529741143
urllc_mean_e2e_latency_ms,E_full_umro,14,0.8248998863074476
urllc_mean_e2e_latency_ms,E_full_umro,15,0.8249790529741143
urllc_mean_e2e_latency_ms,E_full_umro,16,0.8170165529741142
urllc_mean_e2e_latency_ms,E_full_umro,17,0.8245373863074477
urllc_mean_e2e_latency_ms,E_full_umro,18,0.8245248863074476
urllc_mean_e2e_latency_ms,E_full_umro,19,0.8169040529741143
urllc_mean_e2e_latency_ms,E_full_umro,20,0.8243248863074476
urllc_mean_e2e_latency_ms,E_full_umro,21,0.822158219640781
urllc_mean_e2e_latency_ms,E_full_umro,22,0.825958219640781
urllc_mean_e2e_latency_ms,E_full_umro,23,0.8281415529741143
urllc_mean_e2e_latency_ms,E_full_umro,24,0.8258165529741143
urllc_mean_e2e_latency_ms,E_full_umro,25,0.8241748863074476
urllc_mean_e2e_latency_ms,E_full_umro,26,0.824533219640781
urllc_mean_e2e_latency_ms,E_full_umro,27,0.8229790529741143
urllc_mean_e2e_latency_ms,E_full_umro,28,0.8242123863074476
urllc_mean_e2e_latency_ms,E_full_umro,29,0.8254498863074476
jain_across_slices,A_hard_static,0,0.504238202160795
jain_across_slices,A_hard_static,1,0.5035519109392751
jain_across_slices,A_hard_static,2,0.5037861961597209
jain_across_slices,A_hard_static,3,0.5039661015884159
jain_across_slices,A_hard_static,4,0.5033618763251039
jain_across_slices,A_hard_static,5,0.5032166904113929
jain_across_slices,A_hard_static,6,0.5028197296345616
jain_across_slices,A_hard_static,7,0.5038216993240441
jain_across_slices,A_hard_static,8,0.5036452661653869
jain_across_slices,A_hard_static,9,0.5042760396379012
jain_across_slices,A_hard_static,10,0.503340109211705
jain_across_slices,A_hard_static,11,0.5043118698850204
jain_across_slices,A_hard_static,12,0.5033556871517609
jain_across_slices,A_hard_static,13,0.5038872349359768
jain_across_slices,A_hard_static,14,0.5040483638654369
jain_across_slices,A_hard_static,15,0.5032592671947802
jain_across_slices,A_hard_static,16,0.5036995919054755
jain_across_slices,A_hard_static,17,0.5035275648171919
jain_across_slices,A_hard_static,18,0.5031372992743633
jain_across_slices,A_hard_static,19,0.5043990662938176
jain_across_slices,A_hard_static,20,0.5033094904307049
jain_across_slices,A_hard_static,21,0.5032591983509633
jain_across_slices,A_hard_static,22,0.5030220100231974
jain_across_slices,A_hard_static,23,0.5031466545662121
jain_across_slices,A_hard_static,24,0.5027896040346416
jain_across_slices,A_hard_static,25,0.5035799454914784
jain_across_slices,A_hard_static,26,0.5036611987906994
jain_across_slices,A_hard_static,27,0.502811702275657
jain_across_slices,A_hard_static,28,0.5032831524971827
jain_across_slices,A_hard_static,29,0.5033593052115017
jain_across_slices,B_soft_pool,0,0.5015853109320317
jain_across_slices,B_soft_pool,1,0.501365011066787
jain_across_slices,B_soft_pool,2,0.5016998363461339
jain_across_slices,B_soft_pool,3,0.5018873005614747
jain_across_slices,B_soft_pool,4,0.501027420601077
jain_across_slices,B_soft_pool,5,0.5010904893115296
jain_across_slices,B_soft_pool,6,0.5002387876653186
jain_across_slices,B_soft_pool,7,0.5014171700213688
jain_across_slices,B_soft_pool,8,0.5011940901816997
jain_across_slices,B_soft_pool,9,0.501106613450514
jain_across_slices,B_soft_pool,10,0.5019804890132806
jain_across_slices,B_soft_pool,11,0.5010238635820842
jain_across_slices,B_soft_pool,12,0.5017568282156907
jain_across_slices,B_soft_pool,13,0.5012768371407029
jain_across_slices,B_soft_pool,14,0.5017577146325578
jain_across_slices,B_soft_pool,15,0.501637622328623
jain_across_slices,B_soft_pool,16,0.5008793456269081
jain_across_slices,B_soft_pool,17,0.5011841755959111
jain_across_slices,B_soft_pool,18,0.5008696627997643
jain_across_slices,B_soft_pool,19,0.5006882747321508
jain_across_slices,B_soft_pool,20,0.5016342856948914
jain_across_slices,B_soft_pool,21,0.5012016786095921
jain_across_slices,B_soft_pool,22,0.5011325223612096
jain_across_slices,B_soft_pool,23,0.5011035963718827
jain_across_slices,B_soft_pool,24,0.5013147102106053
jain_across_slices,B_soft_pool,25,0.5014927617108399
jain_across_slices,B_soft_pool,26,0.5008932747815631
jain_across_slices,B_soft_pool,27,0.5006092183437655
jain_across_slices,B_soft_pool,28,0.5008995521321589
jain_across_slices,B_soft_pool,29,0.5016236093006881
jain_across_slices,C_no_medium,0,0.5015853109320396
jain_across_slices,C_no_medium,1,0.5013650110667949
jain_across_slices,C_no_medium,2,0.5016998363461391
jain_across_slices,C_no_medium,3,0.5018871454947521
jain_across_slices,C_no_medium,4,0.5010274206010785
jain_across_slices,C_no_medium,5,0.5010904893115372
jain_across_slices,C_no_medium,6,0.5002387876653259
jain_across_slices,C_no_medium,7,0.5014171700213758
jain_across_slices,C_no_medium,8,0.5011940901817107
jain_across_slices,C_no_medium,9,0.5011066134505213
jain_across_slices,C_no_medium,10,0.5019804890132882
jain_across_slices,C_no_medium,11,0.5010238635820895
jain_across_slices,C_no_medium,12,0.501756301469744
jain_across_slices,C_no_medium,13,0.5012768371407124
jain_across_slices,C_no_medium,14,0.5017577146325641
jain_across_slices,C_no_medium,15,0.5016376223286296
jain_across_slices,C_no_medium,16,0.5008793456269158
jain_across_slices,C_no_medium,17,0.5011841755959148
jain_across_slices,C_no_medium,18,0.5008696627997753
jain_across_slices,C_no_medium,19,0.5006882747321539
jain_across_slices,C_no_medium,20,0.5016342856949
jain_across_slices,C_no_medium,21,0.5012016786095981
jain_across_slices,C_no_medium,22,0.5011325223612181
jain_across_slices,C_no_medium,23,0.5011035963718856
jain_across_slices,C_no_medium,24,0.5013147102106155
jain_across_slices,C_no_medium,25,0.5014927617108499
jain_across_slices,C_no_medium,26,0.5008932747815724
jain_across_slices,C_no_medium,27,0.5006092183437741
jain_across_slices,C_no_medium,28,0.5008995521321723
jain_across_slices,C_no_medium,29,0.5016236093006979
jain_across_slices,D_no_slow,0,0.5055925667037281
jain_across_slices,D_no_slow,1,0.5052043661176209
jain_across_slices,D_no_slow,2,0.5107774061524419
jain_across_slices,D_no_slow,3,0.5112566426208043
jain_across_slices,D_no_slow,4,0.5048594014575624
jain_across_slices,D_no_slow,5,0.5017249699886173
jain_across_slices,D_no_slow,6,0.5039355193991243
jain_across_slices,D_no_slow,7,0.51116418514136
jain_across_slices,D_no_slow,8,0.5103277209939849
jain_across_slices,D_no_slow,9,0.5016220734147481
jain_across_slices,D_no_slow,10,0.5024964173928136
jain_across_slices,D_no_slow,11,0.5053168871378817
jain_across_slices,D_no_slow,12,0.5024485785414404
jain_across_slices,D_no_slow,13,0.505339988317456
jain_across_slices,D_no_slow,14,0.5053838972958493
jain_across_slices,D_no_slow,15,0.5047220552334554
jain_across_slices,D_no_slow,16,0.5049955990277437
jain_across_slices,D_no_slow,17,0.5050059662533066
jain_across_slices,D_no_slow,18,0.5097643525015267
jain_across_slices,D_no_slow,19,0.5048357622373425
jain_across_slices,D_no_slow,20,0.5111177507702132
jain_across_slices,D_no_slow,21,0.5016291506037148
jain_across_slices,D_no_slow,22,0.5044528138039915
jain_across_slices,D_no_slow,23,0.5047476997806247
jain_across_slices,D_no_slow,24,0.5018059785335655
jain_across_slices,D_no_slow,25,0.5021891684284425
jain_across_slices,D_no_slow,26,0.5016833065240557
jain_across_slices,D_no_slow,27,0.5042217651199121
jain_across_slices,D_no_slow,28,0.5045361972060778
jain_across_slices,D_no_slow,29,0.5021688695540656
jain_across_slices,E_full_umro,0,0.5015853109320421
jain_across_slices,E_full_umro,1,0.5013650110667928
jain_across_slices,E_full_umro,2,0.5016998363461378
jain_across_slices,E_full_umro,3,0.5048238318609564
jain_across_slices,E_full_umro,4,0.504298103600235
jain_across_slices,E_full_umro,5,0.5010904893115345
jain_across_slices,E_full_umro,6,0.5002387876653231
jain_across_slices,E_full_umro,7,0.5046017927718414
jain_across_slices,E_full_umro,8,0.5011940901817138
jain_across_slices,E_full_umro,9,0.5041353280389463
jain_across_slices,E_full_umro,10,0.5019804890132912
jain_across_slices,E_full_umro,11,0.5010238635820877
jain_across_slices,E_full_umro,12,0.5017563014697436
jain_across_slices,E_full_umro,13,0.5012768371407128
jain_across_slices,E_full_umro,14,0.5017577146325646
jain_across_slices,E_full_umro,15,0.5016376223286315
jain_across_slices,E_full_umro,16,0.5044118419211826
jain_across_slices,E_full_umro,17,0.5011841755959162
jain_across_slices,E_full_umro,18,0.500869662799776
jain_across_slices,E_full_umro,19,0.5044116151293752
jain_across_slices,E_full_umro,20,0.5016342856948968
jain_across_slices,E_full_umro,21,0.5012016786095994
jain_across_slices,E_full_umro,22,0.5011325223612189
jain_across_slices,E_full_umro,23,0.5011035963718856
jain_across_slices,E_full_umro,24,0.5013147102106151
jain_across_slices,E_full_umro,25,0.5014927617108492
jain_across_slices,E_full_umro,26,0.5008932747815757
jain_across_slices,E_full_umro,27,0.5006092183437766
jain_across_slices,E_full_umro,28,0.5008995521321729
jain_across_slices,E_full_umro,29,0.5016236093007008
medium_actions_applied,A_hard_static,0,0.0
medium_actions_applied,A_hard_static,1,0.0
medium_actions_applied,A_hard_static,2,0.0
medium_actions_applied,A_hard_static,3,0.0
medium_actions_applied,A_hard_static,4,0.0
medium_actions_applied,A_hard_static,5,0.0
medium_actions_applied,A_hard_static,6,0.0
medium_actions_applied,A_hard_static,7,0.0
medium_actions_applied,A_hard_static,8,0.0
medium_actions_applied,A_hard_static,9,0.0
medium_actions_applied,A_hard_static,10,0.0
medium_actions_applied,A_hard_static,11,0.0
medium_actions_applied,A_hard_static,12,0.0
medium_actions_applied,A_hard_static,13,0.0
medium_actions_applied,A_hard_static,14,0.0
medium_actions_applied,A_hard_static,15,0.0
medium_actions_applied,A_hard_static,16,0.0
medium_actions_applied,A_hard_static,17,0.0
medium_actions_applied,A_hard_static,18,0.0
medium_actions_applied,A_hard_static,19,0.0
medium_actions_applied,A_hard_static,20,0.0
medium_actions_applied,A_hard_static,21,0.0
medium_actions_applied,A_hard_static,22,0.0
medium_actions_applied,A_hard_static,23,0.0
medium_actions_applied,A_hard_static,24,0.0
medium_actions_applied,A_hard_static,25,0.0
medium_actions_applied,A_hard_static,26,0.0
medium_actions_applied,A_hard_static,27,0.0
medium_actions_applied,A_hard_static,28,0.0
medium_actions_applied,A_hard_static,29,0.0
medium_actions_applied,B_soft_pool,0,0.0
medium_actions_applied,B_soft_pool,1,0.0
medium_actions_applied,B_soft_pool,2,0.0
medium_actions_applied,B_soft_pool,3,0.0
medium_actions_applied,B_soft_pool,4,0.0
medium_actions_applied,B_soft_pool,5,0.0
medium_actions_applied,B_soft_pool,6,0.0
medium_actions_applied,B_soft_pool,7,0.0
medium_actions_applied,B_soft_pool,8,0.0
medium_actions_applied,B_soft_pool,9,0.0
medium_actions_applied,B_soft_pool,10,0.0
medium_actions_applied,B_soft_pool,11,0.0
medium_actions_applied,B_soft_pool,12,0.0
medium_actions_applied,B_soft_pool,13,0.0
medium_actions_applied,B_soft_pool,14,0.0
medium_actions_applied,B_soft_pool,15,0.0
medium_actions_applied,B_soft_pool,16,0.0
medium_actions_applied,B_soft_pool,17,0.0
medium_actions_applied,B_soft_pool,18,0.0
medium_actions_applied,B_soft_pool,19,0.0
medium_actions_applied,B_soft_pool,20,0.0
medium_actions_applied,B_soft_pool,21,0.0
medium_actions_applied,B_soft_pool,22,0.0
medium_actions_applied,B_soft_pool,23,0.0
medium_actions_applied,B_soft_pool,24,0.0
medium_actions_applied,B_soft_pool,25,0.0
medium_actions_applied,B_soft_pool,26,0.0
medium_actions_applied,B_soft_pool,27,0.0
medium_actions_applied,B_soft_pool,28,0.0
medium_actions_applied,B_soft_pool,29,0.0
medium_actions_applied,C_no_medium,0,0.0
medium_actions_applied,C_no_medium,1,0.0
medium_actions_applied,C_no_medium,2,0.0
medium_actions_applied,C_no_medium,3,0.0
medium_actions_applied,C_no_medium,4,0.0
medium_actions_applied,C_no_medium,5,0.0
medium_actions_applied,C_no_medium,6,0.0
medium_actions_applied,C_no_medium,7,0.0
medium_actions_applied,C_no_medium,8,0.0
medium_actions_applied,C_no_medium,9,0.0
medium_actions_applied,C_no_medium,10,0.0
medium_actions_applied,C_no_medium,11,0.0
medium_actions_applied,C_no_medium,12,0.0
medium_actions_applied,C_no_medium,13,0.0
medium_actions_applied,C_no_medium,14,0.0
medium_actions_applied,C_no_medium,15,0.0
medium_actions_applied,C_no_medium,16,0.0
medium_actions_applied,C_no_medium,17,0.0
medium_actions_applied,C_no_medium,18,0.0
medium_actions_applied,C_no_medium,19,0.0
medium_actions_applied,C_no_medium,20,0.0
medium_actions_applied,C_no_medium,21,0.0
medium_actions_applied,C_no_medium,22,0.0
medium_actions_applied,C_no_medium,23,0.0
medium_actions_applied,C_no_medium,24,0.0
medium_actions_applied,C_no_medium,25,0.0
medium_actions_applied,C_no_medium,26,0.0
medium_actions_applied,C_no_medium,27,0.0
medium_actions_applied,C_no_medium,28,0.0
medium_actions_applied,C_no_medium,29,0.0
medium_actions_applied,D_no_slow,0,27.0
medium_actions_applied,D_no_slow,1,20.0
medium_actions_applied,D_no_slow,2,13.0
medium_actions_applied,D_no_slow,3,17.0
medium_actions_applied,D_no_slow,4,14.0
medium_actions_applied,D_no_slow,5,24.0
medium_actions_applied,D_no_slow,6,28.0
medium_actions_applied,D_no_slow,7,27.0
medium_actions_applied,D_no_slow,8,15.0
medium_actions_applied,D_no_slow,9,45.0
medium_actions_applied,D_no_slow,10,27.0
medium_actions_applied,D_no_slow,11,17.0
medium_actions_applied,D_no_slow,12,20.0
medium_actions_applied,D_no_slow,13,16.0
medium_actions_applied,D_no_slow,14,31.0
medium_actions_applied,D_no_slow,15,20.0
medium_actions_applied,D_no_slow,16,20.0
medium_actions_applied,D_no_slow,17,30.0
medium_actions_applied,D_no_slow,18,27.0
medium_actions_applied,D_no_slow,19,23.0
medium_actions_applied,D_no_slow,20,15.0
medium_actions_applied,D_no_slow,21,31.0
medium_actions_applied,D_no_slow,22,27.0
medium_actions_applied,D_no_slow,23,35.0
medium_actions_applied,D_no_slow,24,25.0
medium_actions_applied,D_no_slow,25,29.0
medium_actions_applied,D_no_slow,26,31.0
medium_actions_applied,D_no_slow,27,21.0
medium_actions_applied,D_no_slow,28,23.0
medium_actions_applied,D_no_slow,29,28.0
medium_actions_applied,E_full_umro,0,6.0
medium_actions_applied,E_full_umro,1,2.0
medium_actions_applied,E_full_umro,2,2.0
medium_actions_applied,E_full_umro,3,4.0
medium_actions_applied,E_full_umro,4,2.0
medium_actions_applied,E_full_umro,5,2.0
medium_actions_applied,E_full_umro,6,2.0
medium_actions_applied,E_full_umro,7,2.0
medium_actions_applied,E_full_umro,8,2.0
medium_actions_applied,E_full_umro,9,2.0
medium_actions_applied,E_full_umro,10,2.0
medium_actions_applied,E_full_umro,11,2.0
medium_actions_applied,E_full_umro,12,2.0
medium_actions_applied,E_full_umro,13,8.0
medium_actions_applied,E_full_umro,14,2.0
medium_actions_applied,E_full_umro,15,2.0
medium_actions_applied,E_full_umro,16,2.0
medium_actions_applied,E_full_umro,17,2.0
medium_actions_applied,E_full_umro,18,2.0
medium_actions_applied,E_full_umro,19,1.0
medium_actions_applied,E_full_umro,20,5.0
medium_actions_applied,E_full_umro,21,2.0
medium_actions_applied,E_full_umro,22,4.0
medium_actions_applied,E_full_umro,23,2.0
medium_actions_applied,E_full_umro,24,2.0
medium_actions_applied,E_full_umro,25,2.0
medium_actions_applied,E_full_umro,26,2.0
medium_actions_applied,E_full_umro,27,2.0
medium_actions_applied,E_full_umro,28,2.0
medium_actions_applied,E_full_umro,29,2.0
medium_actions_rejected,A_hard_static,0,0.0
medium_actions_rejected,A_hard_static,1,0.0
medium_actions_rejected,A_hard_static,2,0.0
medium_actions_rejected,A_hard_static,3,0.0
medium_actions_rejected,A_hard_static,4,0.0
medium_actions_rejected,A_hard_static,5,0.0
medium_actions_rejected,A_hard_static,6,0.0
medium_actions_rejected,A_hard_static,7,0.0
medium_actions_rejected,A_hard_static,8,0.0
medium_actions_rejected,A_hard_static,9,0.0
medium_actions_rejected,A_hard_static,10,0.0
medium_actions_rejected,A_hard_static,11,0.0
medium_actions_rejected,A_hard_static,12,0.0
medium_actions_rejected,A_hard_static,13,0.0
medium_actions_rejected,A_hard_static,14,0.0
medium_actions_rejected,A_hard_static,15,0.0
medium_actions_rejected,A_hard_static,16,0.0
medium_actions_rejected,A_hard_static,17,0.0
medium_actions_rejected,A_hard_static,18,0.0
medium_actions_rejected,A_hard_static,19,0.0
medium_actions_rejected,A_hard_static,20,0.0
medium_actions_rejected,A_hard_static,21,0.0
medium_actions_rejected,A_hard_static,22,0.0
medium_actions_rejected,A_hard_static,23,0.0
medium_actions_rejected,A_hard_static,24,0.0
medium_actions_rejected,A_hard_static,25,0.0
medium_actions_rejected,A_hard_static,26,0.0
medium_actions_rejected,A_hard_static,27,0.0
medium_actions_rejected,A_hard_static,28,0.0
medium_actions_rejected,A_hard_static,29,0.0
medium_actions_rejected,B_soft_pool,0,0.0
